To version,לגרסה,
ToDo,ToDo,
Today,היום,
Toggle Chart,החלף תרשים,
Toggle Full Width,החלף ברוחב מלא,
Toggle Grid View,החלף את תצוגת הרשת,
Toggle Section: {0},החלף מקטע: {0},
Toggle Sidebar,החלף את סרגל הצד,
Toggle Theme,החלף נושא,
Token,אסימון,
Token Cache,מטמון אסימון,
Token Type,סוג אסימון,
Token URI,URI אסימון,
Token is missing,אסימון חסר,
Too Many Documents,יותר מדי מסמכים,
Too Many Requests,יותר מדי בקשות,
Too many changes to database in single action.,שינויים רבים מדי במסד הנתונים בפעולה אחת.,
"Too many users signed up recently, so the registration is disabled. Please try back in an hour","משתמשים רבים מדי נרשמו לאחרונה, ולכן ההרשמה מושבתת. אנא נסה בעוד שעה",
Top,חלק עליון,
Top Bar Item,פריט עליון בר,
Top Bar Items,פריטים העליונים בר,
Top Center,מרכז העליון,
Top Errors,שגיאות מובילות,
Top Left,שמאל למעלה,
Top Performer,פרפורמר מוביל,
Top Reviewer,סוקר מוביל,
Top Right,למעלה מימין,
Top {0},{0} המובילים,
Topic,נושא,
Total,"סה""כ",
Total Background Workers,סך כל עובדי הרקע,
Total Errors (last 1 day),סך השגיאות (היום האחרון),
Total Images,סך הכל תמונות,
Total Outgoing Emails,סך כל האימיילים היוצאים,
Total Recipients,סך כל הנמענים,
Total Subscribers,סה&quot;כ מנויים,
Total Users,סך כל המשתמשים,
Total Views,סך כל צפיות,
Total Working Time,זמן עבודה כולל,
Total number of emails to sync in initial sync process ,המספר הכולל של הודעות דוא&quot;ל לסינכרון בתהליך הסינכרון הראשוני,
Total:,סך הכל:,
Totals,סיכומים,
Totals Row,סך הכל שורה,
Trace ID,זיהוי מעקב,
Traceback,להתחקות,
Track Changes,שינויי מסלול,
Track Email Status,עקוב אחר סטטוס דוא&quot;ל,
Track Field,מסלול שדה,
Track Seen,מסלול בבלוג,
Track Steps,עקוב אחר צעדים,
Track Views,עקוב אחר תצוגות,
"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","עקוב אחר אם הדואר האלקטרוני שלך נפתח על ידי הנמען.
<br> 
הערה: אם אתה שולח למספר נמענים, גם אם נמען אחד קורא את האימייל, הוא ייחשב כ&quot;פתוח&quot;",
Track milestones for any document,עקוב אחר אבני דרך לכל מסמך,
Tracking URL generated and copied to clipboard,כתובת אתר למעקב נוצרה והועתקה ללוח,
Transaction Hash,עסקת האש,
Transaction Log,יומן עסקאות,
Transaction Log Report,דוח יומן עסקאות,
Transgender,טרנסג&#39;נדר,
Transition Properties,מאפייני מעבר,
Transition Rules,הוראה מעבר,
Transitions,מעברים,
Translatable,לתרגום,
Translate Link Fields,תרגם שדות קישור,
Translate values,תרגם ערכים,
Translate {0},תרגם {0},
Translated Text,טקסט מתורגם,
Translation,תרגום,
Translations,תרגומים,
Trash,אשפה,
Tree,עץ,
Tree View,תצוגת עץ,
Tree structures are implemented using Nested Set,מבני עצים מיושמים באמצעות סט מקונן,
Tree view is not available for {0},תצוגת עץ אינה זמינה עבור {0},
Trigger Method,שיטת טריגר,
Trigger Primary Action,פעולה ראשונית של הדק,
Trigger caching,הפעל שמירה במטמון,
"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","מפעילים שיטות תקפות כמו &quot;לפני_הכנסה&quot;, &quot;לאחר_עדכון&quot; וכו &#39;(יהיה תלוי בסוג DocType שנבחר)",
Trim Table,שולחן חיתוך,
Try Again,נסה שוב,
Try a Naming Series,נסה סדרת שמות,
Try the new Print Designer,נסה את מעצב הדפוס החדש,
Try to avoid repeated words and characters,נסה להימנע מילות חוזרות ותווים,
Try to use a longer keyboard pattern with more turns,נסה להשתמש דפוס מקלדת כבר עם סיבובים יותר,
Tuesday,יום שלישי,
Two Factor Authentication,אימות שני גורמים,
Two Factor Authentication method,שיטת אימות שני גורמים,
Type,סוג,
Type Distribution,סוג הפצה,
Type a reply / comment,הקלד תגובה / הערה,
Type something in the search box to search,הקלד משהו בתיבת החיפוש כדי לחפש,
Type title,הקלד כותרת,
Type your reply here...,הקלד את תשובתך כאן...,
Type:,סוג:,
UI Tour,סיור ממשק משתמש,
UID,UID,
UIDNEXT,UIDNEXT,
UIDVALIDITY,UIDVALIDITY,
UNSEEN,בלתי נראות,
"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.
<br>e.g. http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook","URIs לקבלת קוד הרשאה ברגע שהמשתמש מאפשר גישה, כמו גם תגובות כשל. בדרך כלל נקודת קצה REST שנחשפת על ידי אפליקציית הלקוח.
<br> למשל http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook",
URL,כתובת האתר,
URL for documentation or help,כתובת URL לתיעוד או עזרה,
URL must start with http:// or https://,כתובת האתר חייבת להתחיל ב-http:// או https://,
URL of the page,כתובת האתר של הדף,
URL to go to on clicking the slideshow image,כתובת URL למעבר אליה בלחיצה על תמונת המצגת,
Unable to find DocType {0},לא ניתן למצוא את DocType {0},
Unable to load camera.,לא ניתן לטעון את המצלמה.,
Unable to load: {0},לא ניתן לטעון: {0},
Unable to open attached file. Did you export it as CSV?,לא ניתן לפתוח את הקובץ המצורף. האם אתה לייצא אותו כקובץ CSV?,
Unable to read file format for {0},לא ניתן לקרוא את פורמט הקובץ עבור {0},
Unable to send mail because of a missing email account. Please setup default Email Account from Settings > Email Account,לא ניתן לשלוח דואר בגלל חשבון אימייל חסר. אנא הגדר חשבון דוא&quot;ל כברירת מחדל מהגדרות &gt; חשבון דוא&quot;ל,
Unable to update event,לא ניתן לעדכן את האירוע,
Unable to write file format for {0},לא ניתן לכתוב פורמט קובץ עבור {0},
Unassign Condition,ביטול הקצאת מצב,
Uncaught Server Exception,חריג שרת שלא נתפס,
Unchanged,ללא שינוי,
Undo,לבטל,
Undo last action,בטל את הפעולה האחרונה,
Unfollow,עקוב אחר,
Unhandled Email,אימייל שלא טופל,
Unhandled Emails,אימיילים לא מטופלים,
Unhide Workspace,בטל הסתר סביבת עבודה,
Unique,ייחודי,
Unknown,לא ידוע,
Unknown Column: {0},טור ידוע: {0},
Unknown Rounding Method: {},שיטת עיגול לא ידועה: {},
Unknown User,משתמש לא ידוע,
"Unknown file encoding. Tried utf-8, windows-1250, windows-1252.","קידוד קובץ לא ידוע. , Windows-1250, חלונות-1252 utf-8 ניסו.",
Unlock Reference Document,בטל את הנעילה של מסמך עזר,
Unpublish,בטל את הפרסום,
Unread,לא נקרא,
Unread Notification Sent,הודעה שלא נקראה נשלחה,
Unsafe SQL query,שאילתת SQL לא בטוחה,
Unselect All,בטל את הבחירה בכול,
Unshared,שאינו משותף,
Unsubscribe,בטל את הרישום,
Unsubscribe Method,שיטת ביטול המנוי,
Unsubscribe Param,בטל את הרישום לפרמ,
Unsubscribed,רישום בוטל,
Untitled Column,טור ללא כותרת,
Unzip,לפתוח,
Unzipped {0} files,{0} קבצים לא מרוכזים,
Unzipping files...,פותח רוכסן קבצים ...,
Upcoming Events for Today,אירועים קרובים להיום,
Update,עדכון,
Update Amendment Naming,עדכן את שמות התיקון,
Update Details,עדכן פרטים,
Update Existing Records,עדכן רשומות קיימות,
Update Field,עדכון שדה,
Update Hooks Resolution Order,עדכון סדר רזולוציית הוקס,
Update Order,עדכן הזמנה,
Update Password,עדכן סיסמה,
Update Series Counter,עדכוני מונה סדרות,
Update Series Number,עדכון סדרת מספר,
Update Settings,עדכן הגדרות,
Update Translations,עדכן תרגומים,
Update Value,עדכון ערך,
Update from Frappe Cloud,עדכון מ-Frappe Cloud,
Update {0} records,עדכן {0} רשומות,
Updated,עדכון,
Updated Successfully,עודכן בהצלחה,
Updated To A New Version \u{1F389},עודכן לגרסה חדשה \u{1F389},
Updated To A New Version 🎉,עודכן לגרסה חדשה 🎉,
Updated successfully,עודכן בהצלחה,
Updates,עדכונים,
Updating,עדכון,Freeze message while updating a document
Updating Email Queue Statuses. The emails will be picked up in the next scheduled run.,עדכון סטטוסים של תור דוא&quot;ל. המיילים ייקלטו בהרצה המתוכננת הבאה.,
Updating counter may lead to document name conflicts if not done properly,עדכון המונה עלול להוביל להתנגשויות בין שמות המסמכים אם לא נעשה כראוי,
Updating global settings,עדכון הגדרות גלובליות,
Updating naming series options,עדכון אפשרויות סדרת שמות,
Updating related fields...,מעדכן שדות קשורים...,
Updating {0},מעדכן את {0},
"Updating {0} of {1}, {2}","מעדכן {0} מתוך {1}, {2}",
Upgrade plan,תוכנית שדרוג,
Upload,העלאה,
Upload Image,העלה תמונה,
Upload file,העלה קובץ,
Upload {0} files,העלה {0} קבצים,
Uploaded To Dropbox,הועלה לדרופבוקס,
Uploaded To Google Drive,הועלה ל- Google Drive,
Uploading backup to Google Drive.,מעלה גיבוי ל-Google Drive.,
Uploading successful.,ההעלאה הצליחה.,
Uploading to Google Drive,מעלה לגוגל דרייב,
Use % for any non empty value.,השתמש ב-% לכל ערך שאינו ריק.,
Use ASCII encoding for password,השתמש בקידוד ASCII לסיסמה,
Use First Day of Period,השתמש ביום הראשון למחזור,
Use HTML,השתמש ב-HTML,
Use IMAP,השימוש IMAP,
Use Number Format from Currency,השתמש בפורמט מספר ממטבע,
Use POST,השתמש ב- POST,
Use Report Chart,השתמש בתרשים דוחות,
Use SSL,השתמש ב- SSL,
Use STARTTLS,השתמש ב-STARTTLS,
Use TLS,השימוש TLS,
"Use a few words, avoid common phrases.","השתמש כמה מילים, להימנע ביטויים נפוצים.",
Use different Email ID,השתמש במזהה דוא&quot;ל אחר,
Use of function {0} in field is restricted,השימוש בפונקציה {0} בשדה מוגבל,
Use of sub-query or function is restricted,השימוש בשאילתת משנה או בפונקציה מוגבל,
Use the new Print Format Builder,השתמש ב- Print Format Builder החדש,
Use this fieldname to generate title,השתמש fieldname זה כדי ליצור כותרת,
Used OAuth,השתמש ב-OAuth,
User,משתמש,
User ,משתמש,
User '{0}' already has the role '{1}',משתמש &#39;{0}&#39; כבר יש את התפקיד &#39;{1}&#39;,
User Agent,סוכן משתמש,
User Cannot Create,משתמש אינו יכול ליצור,
User Cannot Search,משתמש לא יכול חפש,
User Changed,המשתמש השתנה,
User Defaults,ברירות מחדל משתמש,
User Details,פרטי משתמש,
User Document Type,סוג מסמך משתמש,
User Document Types Limit Exceeded,חריגה ממגבלת סוגי מסמכי המשתמש,
User Email,דוא&quot;ל משתמש,
User Emails,דוא&quot;ל משתמש,
User Field,שדה משתמש,
User Group,קבוצת משתמשים,
User Group Member,חבר בקבוצת משתמשים,
User Group Members,חברי קבוצת משתמשים,
User ID,זיהוי משתמש,
User ID Property,נכס מזהה משתמש,
User ID of a Blogger,זיהוי משתמש של Blogger,
User Id,זיהוי משתמש,
User Id Field,שדה זיהוי משתמש,
User Id Field is mandatory in the user type {0},שדה זיהוי משתמש הוא חובה בסוג המשתמש {0},
User Image,תמונת משתמש,
User Menu,תפריט משתמש,
User Name,שם משתמש,
User Permission,אישורים והיתרים משתמש,
User Permissions,הרשאות משתמש,
User Permissions are used to limit users to specific records.,הרשאות משתמש משמשות להגבלת משתמשים לרשומות ספציפיות.,
User Permissions created sucessfully,הרשאות משתמש נוצרו בהצלחה,
User Profile,פרופיל משתמש,
User Role,תפקיד משתמש,
User Select Document Type,משתמש בחר סוג מסמך,
User Settings,הגדרות משתמש,
User Social Login,כניסה חברתית למשתמש,
User Tags,תגיות משתמש,
User Type,סוג המשתמש,
User Type Module,מודול סוג משתמש,
User can login using Email id or Mobile number,המשתמש יכול להתחבר באמצעות מזהה דוא&quot;ל או מספר טלפון נייד,
User can login using Email id or User Name,המשתמש יכול להתחבר באמצעות מזהה דוא&quot;ל או שם משתמש,
User does not exist,משתמש לא קיים,
User does not exist.,המשתמש לא קיים.,
User does not have permission to create the new {0},למשתמש אין הרשאה ליצור את ה-{0} החדש,
User is mandatory for Share,המשתמש הוא חובה עבור שתף,
User must always select,משתמש חייב תמיד לבחור,
User not allowed to delete {0}: {1},משתמש לא מורשה למחוק {0}: {1},
User permission already exists,הרשאת משתמש כבר קיימת,
User with email address {0} does not exist,משתמש עם כתובת דוא&quot;ל {0} אינו קיים,
User with email: {0} does not exist in the system. Please ask 'System Administrator' to create the user for you.,משתמש עם דוא&quot;ל: {0} אינו קיים במערכת. אנא בקש מ&#39;מנהל מערכת&#39; ליצור עבורך את המשתמש.,
User {0} cannot be deleted,משתמש {0} לא ניתן למחוק,
User {0} cannot be disabled,משתמש {0} אינו יכול להיות מבוטל,
User {0} cannot be renamed,משתמש {0} לא ניתן לשנות את שמם,
User {0} does not have access to this document,למשתמש {0} אין גישה למסמך זה,
User {0} does not have doctype access via role permission for document {1},למשתמש {0} אין גישת מסמך באמצעות הרשאת תפקיד למסמך {1},
User {0} does not have the permission to create a Workspace.,למשתמש {0} אין הרשאה ליצור סביבת עבודה.,
User {0} has requested for data deletion,המשתמש {0} ביקש למחוק את הנתונים,
User {0} impersonated as {1},משתמש {0} התחזה ל-{1},
User {0} is disabled,משתמש {0} אינו זמין,
User {0} is disabled. Please contact your System Manager.,המשתמש {0} מושבת. אנא צור קשר עם מנהל המערכת שלך.,
User {0} is not permitted to access this document.,המשתמש {0} אינו מורשה לגשת למסמך זה.,
Userinfo URI,URI של פרטי משתמש,
Username,שם משתמש,
Username {0} already exists,שם משתמש {0} כבר קיים,
Users,משתמשים,
Users assigned to the reference document will get points.,משתמשים שהוקצו למסמך הייחוס יקבלו נקודות.,
Users with role {0}:,משתמשים עם תפקיד {0}:,
Uses system's theme to switch between light and dark mode,משתמש בערכת הנושא של המערכת כדי לעבור בין מצב בהיר לחושך,
Using this console may allow attackers to impersonate you and steal your information. Do not enter or paste code that you do not understand.,שימוש במסוף זה עשוי לאפשר לתוקפים להתחזות אליך ולגנוב את המידע שלך. אל תזין או הדבק קוד שאינך מבין.,
Utilization,ניצול,
Utilization %,% ניצול,
Valid,תקף,
Valid Login id required.,id כניסה חוקי חובה.,
Valid email and name required,"נדרש דוא""ל ושם חוקי",
Validate Field,אמת שדה,
Validating verification code...,מאמת את קוד האימות...,
Validation Error,שגיאת אימות,
Validity,תוקף,
Value,ערך,
Value Based On,ערך מבוסס על,
Value Change,שינוי הערך,
Value Changed,הערך השתנה,
Value To Be Set,ערך שיש לקבוע,
Value cannot be changed for {0},ערך לא ניתן לשנות עבור {0},
Value cannot be negative for,הערך לא יכול להיות שלילי עבור,
Value cannot be negative for {0}: {1},הערך לא יכול להיות שלילי עבור {0}: {1},
Value for a check field can be either 0 or 1,ערך עבור שדה בדיקה יכול להיות או 0 או 1,
Value for field {0} is too long in {1}. Length should be lesser than {2} characters,הערך עבור השדה {0} ארוך מדי ב- {1}. האורך צריך להיות קטן מ- {2} תווים,
Value for {0} cannot be a list,ערך תמורת {0} לא יכול להיות רשימה,
Value from this field will be set as the due date in the ToDo,ערך משדה זה ייקבע כתאריך היעד בתוקף המשימות,
Value missing for,הערך חסר ל,
Value must be one of {0},הערך חייב להיות אחד מ- {0},
Value to Validate,ערך לאימות,
Value too big,ערך גדול מדי,
Value {0} missing for {1},ערך {0} חסר עבור {1},
Value {0} must be in the valid duration format: d h m s,הערך {0} חייב להיות בתבנית משך תקפה: dhms,
Value {0} must in {1} format,הערך {0} חייב להיות בפורמט {1},
Values Changed,ערכים השתנו,
Verdana,Verdana,
Verification,אימות,
Verification Code,קוד אימות,
Verification Link,קישור אימות,
Verification code email not sent. Please contact Administrator.,דוא&quot;ל קוד האימות לא נשלח. אנא צרו קשר עם מנהל המערכת.,
Verification code has been sent to your registered email address.,קוד אימות נשלח לכתובת הדוא&quot;ל הרשומה שלך.,
Verified,מאומת,
Verify,ודא,Submit verification code
Verify Password,אימות סיסמא,
Verifying...,מאמת ...,
Version,גרסה,
Version Updated,הגרסה עודכנה,
Video URL,קישור לוידאו,
View,נוף,
View All,צפה בהכל,
View Blog Post,צפה בפוסט בבלוג,
View Comment,צפה בתגובה,
View Full Log,צפה ביומן המלא,
View List,רשימת צפייה,
View Log,צפה בלוג,
View Permitted Documents,צפו במסמכים המותרים,
View Properties (via Customize Form),צג נכסים (באמצעות טופס התאמה אישית),
View Ref,צפה בעיון,
View Report,צפה בדוח,
View Settings,הצג הגדרות,
View Switcher,מחליף תצוגה,
View Website,אתר צפה ב,
View document,צפה במסמך,
View file,צפה בקובץ,
View report in your browser,צפה בדוח בדפדפן שלך,
View this in your browser,הצג את זה בדפדפן שלך,
View your response,ראה את התגובה שלך,Button in web form
View {0},הצג את {0},
Viewed By,נצפה על ידי,
Virtual,וירטואלי,
Virtual DocType {} requires a static method called {} found {},Virtual DocType {} דורש שיטה סטטית בשם {} found {},
Virtual DocType {} requires overriding an instance method called {} found {},Virtual DocType {} דורש לעקוף שיטת מופע בשם {} נמצאה {},
Visibility,ראות,
Visit,בקר,
Visit Web Page,בקר בדף האינטרנט,
Visitor ID,מזהה אורח,
Want to discuss?,רוצה לדון?,
Warehouse,מחסן,
Warning,אזהרה,
Warning: DATA LOSS IMMINENT! Proceeding will permanently delete following database columns from doctype {0}:,אזהרה: אובדן נתונים קרוב! המשך ימחק לצמיתות את עמודות מסד הנתונים הבאות מ-doctype {0}:,
Warning: Unable to find {0} in any table related to {1},אזהרה: לא ניתן למצוא את {0} בשום טבלה שקשורה ל- {1},
Warning: Updating counter may lead to document name conflicts if not done properly,אזהרה: עדכון המונה עלול להוביל להתנגשויות בין שמות המסמכים אם לא נעשה כראוי,
Was this article helpful?,הכתבה הזו הייתה מועילה?,
Watch Tutorial,צפו בהדרכה,
Watch Video,צפה בוידאו,
We do not allow editing of this document. Simply click the Edit button on the workspace page to make your workspace editable and customize it as you wish,איננו מאפשרים עריכה של מסמך זה. כל שעליך לעשות הוא ללחוץ על כפתור העריכה בדף סביבת העבודה כדי להפוך את סביבת העבודה שלך לניתנת לעריכה ולהתאים אותה אישית כרצונך,
We have received a request for deletion of {0} data associated with: {1},קיבלנו בקשה למחיקה של {0} נתונים המשויכים ל: {1},
We have received a request from you to download your {0} data associated with: {1},קיבלנו ממך בקשה להוריד את {0} הנתונים המשויכים אליך: {1},
We've received your query!,קיבלנו את שאלתך!,
Weak,חלש,
Web Form,טופס אינטרנט,
Web Form Field,אינטרנט טופס מולא,
Web Form Fields,שדות טופס האינטרנט,
Web Form List Column,עמודת רשימת טפסי אינטרנט,
Web Page,דף האינטרנט,
Web Page Block,חסימת דף אינטרנט,
Web Page URL,כתובת אתר של דף אינטרנט,
Web Page View,תצוגת דף אינטרנט,
Web Template,תבנית אינטרנט,
Web Template Field,שדה תבנית אינטרנט,
Web Template Values,ערכי תבנית אינטרנט,
Web Template is not specified,תבנית אינטרנט לא צוינה,
Web View,תצוגת אינטרנט,
Webhook,ווההוק,
Webhook Data,נתוני Webhook,
Webhook Header,כותרת Webhook,
Webhook Headers,כותרות Webhook,
Webhook Request,בקשת Webhook,
Webhook Request Log,יומן בקשות Webhook,
Webhook Secret,ווההוק סוד,
Webhook Security,Webhook אבטחה,
Webhook Trigger,טריגר Webhook,
Webhook URL,כתובת אתר של Webhook,
Website,אתר,
Website Analytics,ניתוח אתרים,
Website Manager,מנהל אתר,
Website Meta Tag,אתר מטא תג,
Website Route Meta,אתר מסלול מטא,
Website Route Redirect,הפניית מסלול אתרים,
Website Script,האתר סקריפט,
Website Search Field,שדה חיפוש באתר,
Website Search Field must be a valid fieldname,שדה חיפוש באתר חייב להיות שם שדה חוקי,
Website Settings,הגדרות אתר,
Website Sidebar,סרגל הצד של האתר,
Website Sidebar Item,פריט סרגל הצד באתר,
Website Slideshow,אתר מצגת,
Website Slideshow Item,פריט מצגת אתר,
Website Theme,נושא אתר,
Website Theme Ignore App,נושא האתר מתעלם מאפליקציה,
Website Theme Image,תמונת נושא אתר,
Website Theme image link,קישור לתמונת נושא האתר,
Websocket,Websocket,
Wednesday,יום רביעי,
Week,שבוע,
Weekdays,ימי חול,
Weekly,שבועי,
Weekly Long,לונג שבועי,
Welcome,קבלת פנים,
Welcome Email Template,תבנית דוא&quot;ל לקבלת פנים,
Welcome URL,כתובת אתר ברוכים הבאים,
Welcome Workspace,ברוך הבא Workspace,
Welcome email sent,דואר אלקטרוני שנשלח ברוכים הבאים,
Welcome to {0},ברוך הבא ל- {0},
What's New,מה חדש,
"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","כאשר מופעלת זה יאפשר לאורחים להעלות קבצים ליישום שלך, באפשרותך לאפשר זאת אם ברצונך לאסוף קבצים מהמשתמש מבלי שיהיה עליך להיכנס, למשל בטופס האינטרנט של יישומי עבודה.",
"When sending document using email, store the PDF on Communication. Warning: This can increase your storage usage.","בעת שליחת מסמך באמצעות דואר אלקטרוני, אחסן את ה-PDF בתקשורת. אזהרה: זה יכול להגדיל את השימוש באחסון שלך.",
"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.","בעת העלאת קבצים, כפה על השימוש בלכידת התמונה מבוססת האינטרנט. אם זה לא מסומן, התנהגות ברירת המחדל היא להשתמש במצלמה המקורית לנייד כאשר מזוהה שימוש מנייד.",
"When you Amend a document after Cancel and save it, it will get a new number that is a version of the old number.","כאשר אתה לתקן מסמך לאחר לבטל ולשמור אותו, הוא יקבל מספר חדש שהוא גרסה של המספר הישן.",
Which view of the associated DocType should this shortcut take you to?,לאיזו תצוגה של DocType המשויך קיצור הדרך הזה צריך לקחת אותך?,
Width,רוחב,
Widths can be set in px or %.,ניתן להגדיר רוחב בpx או%.,
Wildcard Filter,מסנן תווים כלליים,
"Will add ""%"" before and after the query",יוסיף &quot;%&quot; לפני ואחרי השאילתה,
Will be used in url (usually first name).,ישמש בכתובת אתר (בדרך כלל שם פרטיים).,
Will be your login ID,יהיה מזהה הכניסה שלך,
Will only be shown if section headings are enabled,יוצג רק אם כותרות החלקים מופעלות,
Will run scheduled jobs only once a day for inactive sites. Default 4 days if set to 0.,יפעיל עבודות מתוזמנות רק פעם אחת באתרים לא פעילים. ברירת מחדל של 4 ימים אם מוגדרת כ- 0.,
With Letter head,עם ראש מכתב,
Worflow States Don't Exist,מדינות Worflow אינן קיימות,
Worker Information,מידע לעובד,
Worker Name,שם העובד,
Workflow,זרימת עבודה,
Workflow Action,פעולה זרימת עבודה,
Workflow Action Master,Workflow הפעולה Master,
Workflow Action Name,שם Workflow פעולה,
Workflow Action Permitted Role,תפקיד מותר לפעולת זרימת עבודה,
Workflow Action is not created for optional states,פעולה של זרימת עבודה לא נוצרת עבור מצבים אופציונליים,
Workflow Builder,בונה זרימת עבודה,
Workflow Builder ID,מזהה בונה זרימת עבודה,
Workflow Builder allows you to create workflows visually. You can drag and drop states and link them to create transitions. Also you can update thieir properties from the sidebar.,"Workflow Builder מאפשר לך ליצור זרימות עבודה בצורה ויזואלית. אתה יכול לגרור ולשחרר מצבים ולקשר אותם כדי ליצור מעברים. כמו כן, אתה יכול לעדכן את המאפיינים שלהם מהסרגל הצדדי.",
Workflow Data,נתוני זרימת עבודה,
Workflow Details,פרטי זרימת עבודה,
Workflow Document State,זרימת עבודה במסמך המדינה,
Workflow Name,שם זרימת עבודה,
Workflow State,מדינת זרימת עבודה,
Workflow State Field,מדינת שדה זרימת עבודה,
Workflow State not set,מצב זרימת העבודה לא הוגדר,
Workflow State transition not allowed from {0} to {1},מעבר למצב זרימת עבודה אינו מורשה מ- {0} ל- {1},
Workflow Status,סטטוס זרימת עבודה,
Workflow Transition,מעבר זרימת עבודה,
Workflow state represents the current state of a document.,מדינת זרימת עבודה מייצגת את המצב הנוכחי של מסמך.,
Workflow updated successfully,זרימת העבודה עודכנה בהצלחה,
Workspace,סביבת עבודה,
Workspace <b>{0}</b> does not exist,סביבת העבודה <b>{0}</b> אינה קיימת,
Workspace Chart,תרשים סביבת עבודה,
Workspace Custom Block,בלוק מותאם אישית של סביבת עבודה,
Workspace Link,קישור סביבת עבודה,
Workspace Manager,מנהל סביבת עבודה,
Workspace Number Card,כרטיס מספר סביבת עבודה,
Workspace Quick List,רשימה מהירה של סביבת עבודה,
Workspace Shortcut,קיצור דרך סביבת עבודה,
Workspace not found,סביבת העבודה לא נמצאה,
Workspace {0} Created Successfully,סביבת העבודה {0} נוצרה בהצלחה,
Workspace {0} Deleted Successfully,סביבת העבודה {0} נמחקה בהצלחה,
Workspace {0} Edited Successfully,סביבת העבודה {0} נערכה בהצלחה,
Workspaces,חללי עבודה,
Wrapping up,מסכם,
Write,לכתוב,
Wrong Fetch From value,ערך אחזור שגוי,
X Axis Field,שדה ציר X,
X Field,שדה X,
XLSX,XLSX,
Y Axis,ציר Y,
Y Axis Fields,שדות ציר Y,
Y Field,שדה Y,
Yahoo Mail,Yahoo Mail,
Yandex.Mail,Yandex.Mail,
Year,שנה,
Yearly,שנתי,
Yellow,צהוב,
Yes,כן,
You,אתה,Name of the current user. For example: You edited this 5 hours ago.
You Liked,אהבת,
You are connected to internet.,אתה מחובר לאינטרנט.,
You are impersonating as another user.,אתה מתחזה למשתמש אחר.,
You are not allowed to access this resource,אינך מורשה לגשת למשאב זה,
You are not allowed to access this {0} record because it is linked to {1} '{2}' in field {3},אינך מורשה לגשת לרשומה זו {0} כיוון שהיא מקושרת ל {1} &#39;{2} &#39;בשדה {3},
"You are not allowed to access this {0} record because it is linked to {1} '{2}' in row {3}, field {4}","אינך מורשה לגשת לרשומת {0} זו מכיוון שהיא מקושרת אל {1} &#39;{2}&#39; בשורה {3}, שדה {4}",
You are not allowed to create columns,אינך רשאי ליצור עמודות,
You are not allowed to delete Standard Report,אינך רשאי למחוק את הדוח הסטנדרטי,
You are not allowed to delete a standard Website Theme,אסור לך למחוק את נושא אתר סטנדרטי,
You are not allowed to edit the report.,אינך רשאי לערוך את הדוח.,
You are not allowed to export {} doctype,אינך רשאי לייצא את {} doctype,
You are not allowed to print this report,אינך רשאי להדפיס דוח זה,
You are not allowed to send emails related to this document,אין באפשרותך לשלוח מיילים הקשורים למסמך זה,
You are not allowed to update this Web Form Document,אין באפשרותך לעדכן את מסמך טופס אינטרנט זה,
You are not connected to Internet. Retry after sometime.,אינך מחובר לאינטרנט. נסה שוב אחרי מתישהו.,
You are not permitted to access this page without login.,אינך מורשה לגשת לדף זה ללא התחברות.,
You are not permitted to access this page.,אינכם מורשים לגשת לדף זה.,
You are not permitted to access this resource.,אינך מורשה לגשת למשאב זה.,
You are now following this document. You will receive daily updates via email. You can change this in User Settings.,כעת אתה עוקב אחר מסמך זה. תקבל עדכונים יומיים באמצעות דוא&quot;ל. ניתן לשנות זאת בהגדרות משתמש.,
"You are only allowed to update order, do not remove or add apps.","אתה רשאי רק לעדכן סדר, לא להסיר או להוסיף אפליקציות.",
"You are selecting Sync Option as ALL, It will resync all read as well as unread message from server. This may also cause the duplication of Communication (emails).","אתה בוחר באפשרות סנכרון בתור הכל, זה יסנכרן מחדש את כל ההודעות שנקראו וגם ההודעות שלא נקראו מהשרת. זה עלול לגרום גם לשכפול של תקשורת (מיילים).",
You attached {0},צירפת את {0},Form timeline
You can add dynamic properties from the document by using Jinja templating.,אתה יכול להוסיף תכונות דינמיות מהמסמך באמצעות בניית תבנית ג&#39;ינג&#39;ה.,
You can also access wkhtmltopdf variables (valid only in PDF print):,אתה יכול גם לגשת למשתני wkhtmltopdf (תקף רק בהדפסת PDF):,
You can also copy-paste following link in your browser,אתה יכול גם להעתיק-הדבק את הקישור הבא בדפדפן שלך,
You can also copy-paste this ,ניתן גם להעתיק ולהדביק זאת,
You can also copy-paste this {0} to your browser,תוכל גם להעתיק ולהדביק את {0} הדפדפן הזה,
"You can change Submitted documents by cancelling them and then, amending them.","באפשרותך לשנות מסמכים שהוגשו על ידי הביטול ולאחר מכן, תיקונם.",
